# time	vrt
150.0	1.1333443126204656e-06
450.0	3.159838570354623e-06
750.0	0.36917102336883545
1050.0	0.5560050010681152
1350.0	0.7517849206924438
1650.0	0.8615306615829468
1950.0	1.1186884641647339
2250.0	1.191927194595337
2550.0	1.395796298980713
2850.0	1.4406530857086182
3150.0	1.5283318758010864
3450.0	1.5307035446166992
3750.0	1.5501288175582886
4050.0	1.5594221353530884
4350.0	1.5737453699111938
4650.0	1.5860539674758911
4950.0	1.5510104894638062
5250.0	1.529869794845581
5550.0	1.5124759674072266
5850.0	1.5019328594207764
6150.0	1.5026311874389648
6450.0	1.5039513111114502
6750.0	1.5019688606262207
7050.0	1.5049139261245728
72150.0	1.559013843536377
72450.0	1.5590300559997559
72750.0	1.5588339567184448
73050.0	1.5587692260742188
73350.0	1.5591187477111816
73650.0	1.5593053102493286
73950.0	1.5589426755905151
74250.0	1.5587844848632812
74550.0	1.5585429668426514
74850.0	1.5585925579071045
75150.0	1.5585745573043823
75450.0	1.5587495565414429
75750.0	1.5588183403015137
76050.0	1.5589414834976196
76350.0	1.55855393409729
76650.0	1.5585767030715942
76950.0	1.558685541152954
77250.0	1.558781385421753
77550.0	1.5585355758666992
77850.0	1.558543086051941
78150.0	1.5586163997650146
78450.0	1.5587084293365479
78750.0	1.5586762428283691
79050.0	1.5586843490600586
144150.0	1.550607442855835
144450.0	1.5504766702651978
144750.0	1.550266146659851
145050.0	1.5503144264221191
145350.0	1.5505717992782593
145650.0	1.5508772134780884
145950.0	1.5508445501327515
146250.0	1.5507692098617554
146550.0	1.5505073070526123
146850.0	1.5502755641937256
147150.0	1.5498265027999878
147450.0	1.549748420715332
147750.0	1.5494964122772217
148050.0	1.5495022535324097
148350.0	1.5494226217269897
148650.0	1.5494495630264282
148950.0	1.5493102073669434
149250.0	1.549302577972412
149550.0	1.5495330095291138
149850.0	1.549581527709961
150150.0	1.5495307445526123
150450.0	1.5494996309280396
150750.0	1.5495097637176514
151050.0	1.5494765043258667
216150.0	1.549499750137329
216450.0	1.54945969581604
216750.0	1.5494942665100098
217050.0	1.5496271848678589
217350.0	1.5495316982269287
217650.0	1.549542784690857
217950.0	1.5495003461837769
218250.0	1.5495494604110718
218550.0	1.5495017766952515
218850.0	1.5494275093078613
219150.0	1.5494593381881714
219450.0	1.549324870109558
219750.0	1.5491888523101807
220050.0	1.5490493774414062
220350.0	1.5489698648452759
220650.0	1.5490682125091553
220950.0	1.5488293170928955
221250.0	1.5487252473831177
221550.0	1.548842430114746
221850.0	1.5490888357162476
222150.0	1.5489141941070557
222450.0	1.5489482879638672
222750.0	1.5494393110275269
223050.0	1.5495933294296265
288150.0	1.55168879032135
288450.0	1.5517573356628418
288750.0	1.5518280267715454
289050.0	1.5518637895584106
289350.0	1.5521135330200195
289650.0	1.5522816181182861
289950.0	1.5523386001586914
290250.0	1.5522557497024536
290550.0	1.552424669265747
290850.0	1.5525972843170166
291150.0	1.552168369293213
291450.0	1.552053689956665
291750.0	1.5520122051239014
292050.0	1.5520989894866943
292350.0	1.5522161722183228
292650.0	1.5522422790527344
292950.0	1.5523841381072998
293250.0	1.5523754358291626
293550.0	1.552366018295288
293850.0	1.5523383617401123
294150.0	1.5523486137390137
294450.0	1.5523960590362549
294750.0	1.5522290468215942
295050.0	1.5523066520690918
360150.0	1.5529032945632935
360450.0	1.5528349876403809
360750.0	1.552703857421875
361050.0	1.5527266263961792
361350.0	1.5526334047317505
361650.0	1.552698016166687
361950.0	1.5525615215301514
362250.0	1.5526243448257446
362550.0	1.5528382062911987
362850.0	1.5529837608337402
363150.0	1.5533562898635864
363450.0	1.5535131692886353
363750.0	1.55348801612854
364050.0	1.5534425973892212
364350.0	1.5533936023712158
364650.0	1.5534864664077759
364950.0	1.5534143447875977
365250.0	1.5534309148788452
365550.0	1.5533348321914673
365850.0	1.5533647537231445
366150.0	1.5534926652908325
366450.0	1.5534690618515015
366750.0	1.5534926652908325
367050.0	1.5534322261810303
432150.0	1.5506941080093384
432450.0	1.5507187843322754
432750.0	1.5508294105529785
433050.0	1.55085289478302
433350.0	1.5508009195327759
433650.0	1.5507758855819702
433950.0	1.5505399703979492
434250.0	1.5505393743515015
434550.0	1.5502088069915771
434850.0	1.5502957105636597
435150.0	1.5502650737762451
435450.0	1.5503835678100586
435750.0	1.5506078004837036
436050.0	1.5507549047470093
436350.0	1.5505187511444092
436650.0	1.5504753589630127
436950.0	1.5506956577301025
437250.0	1.5508453845977783
437550.0	1.5509862899780273
437850.0	1.5511276721954346
438150.0	1.5511854887008667
438450.0	1.551281452178955
438750.0	1.5507066249847412
439050.0	1.5507094860076904
504150.0	1.550202488899231
504450.0	1.550249695777893
504750.0	1.550147533416748
505050.0	1.5501298904418945
505350.0	1.5501432418823242
505650.0	1.5501375198364258
505950.0	1.5500493049621582
506250.0	1.5500681400299072
506550.0	1.550359845161438
506850.0	1.5504511594772339
507150.0	1.5506335496902466
507450.0	1.5506912469863892
507750.0	1.5504474639892578
508050.0	1.5503771305084229
508350.0	1.550133466720581
508650.0	1.5500937700271606
508950.0	1.5500816106796265
509250.0	1.5501309633255005
509550.0	1.550322413444519
509850.0	1.5504093170166016
510150.0	1.5507431030273438
510450.0	1.550960659980774
510750.0	1.5512526035308838
511050.0	1.551461935043335
576150.0	1.5525317192077637
576450.0	1.5523048639297485
576750.0	1.5522918701171875
577050.0	1.5523381233215332
577350.0	1.5525716543197632
577650.0	1.5528125762939453
577950.0	1.553114414215088
578250.0	1.553248643875122
578550.0	1.5531891584396362
578850.0	1.5531631708145142
579150.0	1.5530891418457031
579450.0	1.5531210899353027
579750.0	1.5530498027801514
580050.0	1.5531209707260132
580350.0	1.5532081127166748
580650.0	1.5532413721084595
580950.0	1.553330659866333
581250.0	1.5533369779586792
581550.0	1.5533359050750732
581850.0	1.5532748699188232
582150.0	1.5532329082489014
582450.0	1.5531824827194214
582750.0	1.553025722503662
583050.0	1.5529742240905762
648150.0	1.5495716333389282
648450.0	1.549622893333435
648750.0	1.5496160984039307
649050.0	1.549621343612671
649350.0	1.5496411323547363
649650.0	1.5495766401290894
649950.0	1.549726128578186
650250.0	1.549716591835022
650550.0	1.5496443510055542
650850.0	1.549578309059143
651150.0	1.5492396354675293
651450.0	1.5491033792495728
651750.0	1.54886794090271
652050.0	1.5488795042037964
652350.0	1.549066185951233
652650.0	1.5491396188735962
652950.0	1.5491763353347778
653250.0	1.5492327213287354
653550.0	1.549178123474121
653850.0	1.5492401123046875
654150.0	1.549209475517273
654450.0	1.5491762161254883
654750.0	1.5489016771316528
655050.0	1.5488754510879517
720150.0	1.5444778203964233
720450.0	1.5446873903274536
720750.0	1.5447022914886475
721050.0	1.5446317195892334
721350.0	1.5445637702941895
721650.0	1.5445646047592163
721950.0	1.5442204475402832
722250.0	1.5441762208938599
722550.0	1.5442544221878052
722850.0	1.544346570968628
723150.0	1.5444494485855103
723450.0	1.544569492340088
723750.0	1.5446860790252686
724050.0	1.5447391271591187
724350.0	1.5445584058761597
724650.0	1.5445396900177002
724950.0	1.5444540977478027
725250.0	1.5445828437805176
725550.0	1.5446258783340454
725850.0	1.5446935892105103
726150.0	1.5444955825805664
726450.0	1.5444380044937134
726750.0	1.5442520380020142
727050.0	1.5443329811096191
792150.0	1.538260579109192
792450.0	1.538195252418518
792750.0	1.5381879806518555
793050.0	1.538277506828308
793350.0	1.5385338068008423
793650.0	1.5386772155761719
793950.0	1.5394721031188965
794250.0	1.5398797988891602
794550.0	1.5394364595413208
794850.0	1.5393561124801636
795150.0	1.5388730764389038
795450.0	1.5386834144592285
795750.0	1.5384538173675537
796050.0	1.538411259651184
796350.0	1.5385417938232422
796650.0	1.538697361946106
796950.0	1.5388816595077515
797250.0	1.53895902633667
797550.0	1.5393266677856445
797850.0	1.5394448041915894
798150.0	1.5393246412277222
798450.0	1.5391653776168823
798750.0	1.5384784936904907
799050.0	1.5382412672042847
864150.0	1.5389279127120972
864450.0	1.5389255285263062
864750.0	1.539002537727356
865050.0	1.5390044450759888
865350.0	1.5386945009231567
865650.0	1.5385438203811646
865950.0	1.5386805534362793
866250.0	1.5388189554214478
866550.0	1.538832664489746
866850.0	1.5388531684875488
867150.0	1.539056658744812
867450.0	1.539206862449646
867750.0	1.5391372442245483
868050.0	1.5390511751174927
868350.0	1.5387184619903564
868650.0	1.5386606454849243
868950.0	1.538630485534668
869250.0	1.5386691093444824
869550.0	1.5387976169586182
869850.0	1.5388814210891724
870150.0	1.5391989946365356
870450.0	1.539294958114624
870750.0	1.5391395092010498
871050.0	1.5389807224273682
936150.0	1.5461233854293823
936450.0	1.5461223125457764
936750.0	1.546394944190979
937050.0	1.5465145111083984
937350.0	1.5466328859329224
937650.0	1.5466797351837158
937950.0	1.547135353088379
938250.0	1.5473273992538452
938550.0	1.5471504926681519
938850.0	1.5470067262649536
939150.0	1.5466971397399902
939450.0	1.5465781688690186
939750.0	1.5463868379592896
940050.0	1.5463800430297852
940350.0	1.546412706375122
940650.0	1.546500563621521
940950.0	1.546539306640625
941250.0	1.5465327501296997
941550.0	1.5466997623443604
941850.0	1.5467768907546997
942150.0	1.5470932722091675
942450.0	1.547167181968689
942750.0	1.5473313331604004
943050.0	1.547285795211792
1008150.0	1.5419464111328125
1008450.0	1.5418699979782104
1008750.0	1.541849136352539
1009050.0	1.5419254302978516
1009350.0	1.5419923067092896
1009650.0	1.5420891046524048
1009950.0	1.5423719882965088
1010250.0	1.5424667596817017
1010550.0	1.5425899028778076
1010850.0	1.542586088180542
1011150.0	1.5421534776687622
1011450.0	1.542009711265564
1011750.0	1.5417554378509521
1012050.0	1.54167640209198
1012350.0	1.5416128635406494
1012650.0	1.5416772365570068
1012950.0	1.541847586631775
1013250.0	1.5419797897338867
1013550.0	1.5422937870025635
1013850.0	1.5424517393112183
1014150.0	1.5423139333724976
1014450.0	1.5422641038894653
1014750.0	1.542091727256775
1015050.0	1.542043924331665
1080150.0	1.5352094173431396
1080450.0	1.5350819826126099
1080750.0	1.535169243812561
1081050.0	1.5351463556289673
1081350.0	1.5353012084960938
1081650.0	1.5353138446807861
1081950.0	1.5355660915374756
1082250.0	1.5356500148773193
1082550.0	1.535918951034546
1082850.0	1.535947322845459
1083150.0	1.5358110666275024
1083450.0	1.535738468170166
1083750.0	1.536161184310913
1084050.0	1.5363253355026245
1084350.0	1.5365774631500244
1084650.0	1.5366055965423584
1084950.0	1.5367820262908936
1085250.0	1.5368133783340454
1085550.0	1.5371102094650269
1085850.0	1.5371217727661133
1086150.0	1.5370956659317017
1086450.0	1.5371021032333374
1086750.0	1.5372352600097656
1087050.0	1.5373070240020752
1152150.0	1.5421308279037476
1152450.0	1.5420374870300293
1152750.0	1.5414259433746338
1153050.0	1.5412403345108032
1153350.0	1.540888786315918
1153650.0	1.5407752990722656
1153950.0	1.5407397747039795
1154250.0	1.5407708883285522
1154550.0	1.5408918857574463
1154850.0	1.540977120399475
1155150.0	1.5410317182540894
1155450.0	1.5410128831863403
1155750.0	1.5405184030532837
1156050.0	1.5403422117233276
1156350.0	1.5401439666748047
1156650.0	1.5401381254196167
1156950.0	1.5401434898376465
1157250.0	1.5402177572250366
1157550.0	1.5404527187347412
1157850.0	1.5405206680297852
1158150.0	1.5403083562850952
1158450.0	1.540116310119629
1158750.0	1.539707899093628
1159050.0	1.5395594835281372
1224150.0	1.552119255065918
1224450.0	1.5519583225250244
1224750.0	1.5512158870697021
1225050.0	1.551032304763794
1225350.0	1.551135778427124
1225650.0	1.5512596368789673
1225950.0	1.5513699054718018
1226250.0	1.5514698028564453
1226550.0	1.551486849784851
1226850.0	1.5514707565307617
1227150.0	1.5515539646148682
1227450.0	1.551589846611023
1227750.0	1.5514024496078491
1228050.0	1.5513710975646973
1228350.0	1.5513708591461182
1228650.0	1.551291823387146
1228950.0	1.5514925718307495
1229250.0	1.5515127182006836
1229550.0	1.552292823791504
1229850.0	1.5525223016738892
1230150.0	1.5523511171340942
1230450.0	1.5522429943084717
1230750.0	1.5518594980239868
1231050.0	1.5517358779907227
1296150.0	1.550185203552246
1296450.0	1.5501666069030762
1296750.0	1.5500984191894531
1297050.0	1.5501155853271484
1297350.0	1.5500681400299072
1297650.0	1.5500532388687134
1297950.0	1.550195336341858
1298250.0	1.5502257347106934
1298550.0	1.5504392385482788
1298850.0	1.5505144596099854
1299150.0	1.550236463546753
1299450.0	1.5502448081970215
1299750.0	1.5500744581222534
1300050.0	1.5501761436462402
1300350.0	1.5502064228057861
1300650.0	1.550248384475708
1300950.0	1.5503062009811401
1301250.0	1.5502872467041016
1301550.0	1.5504205226898193
1301850.0	1.5504648685455322
1302150.0	1.5506610870361328
1302450.0	1.5507571697235107
1302750.0	1.550931453704834
1303050.0	1.5511469841003418
1368150.0	1.540378212928772
1368450.0	1.5404795408248901
1368750.0	1.5405631065368652
1369050.0	1.5404540300369263
1369350.0	1.5402151346206665
1369650.0	1.540045142173767
1369950.0	1.5400696992874146
1370250.0	1.5400587320327759
1370550.0	1.540018081665039
1370850.0	1.5400142669677734
1371150.0	1.5402507781982422
1371450.0	1.540339469909668
1371750.0	1.5404175519943237
1372050.0	1.5403965711593628
1372350.0	1.5403227806091309
1372650.0	1.5403022766113281
1372950.0	1.5405468940734863
1373250.0	1.540601372718811
1373550.0	1.5404390096664429
1373850.0	1.5403763055801392
1374150.0	1.540475606918335
1374450.0	1.5404789447784424
1374750.0	1.540488600730896
1375050.0	1.5404272079467773
1440150.0	1.544154167175293
1440450.0	1.544206142425537
1440750.0	1.544023036956787
1441050.0	1.5439375638961792
1441350.0	1.5434739589691162
1441650.0	1.5432888269424438
1441950.0	1.5431020259857178
1442250.0	1.543177843093872
1442550.0	1.543055772781372
1442850.0	1.5430861711502075
1443150.0	1.5436067581176758
1443450.0	1.5438908338546753
1443750.0	1.5438644886016846
1444050.0	1.5437935590744019
1444350.0	1.543199062347412
1444650.0	1.543041706085205
1444950.0	1.5429630279541016
1445250.0	1.5429946184158325
1445550.0	1.54304039478302
1445850.0	1.543103575706482
1446150.0	1.543099284172058
1446450.0	1.5431324243545532
1446750.0	1.5430569648742676
1447050.0	1.5430845022201538
1512150.0	1.5506925582885742
1512450.0	1.55077064037323
1512750.0	1.5507906675338745
1513050.0	1.5507851839065552
1513350.0	1.550806999206543
1513650.0	1.550824761390686
1513950.0	1.5510194301605225
1514250.0	1.5510610342025757
1514550.0	1.5514556169509888
1514850.0	1.551576018333435
1515150.0	1.551131010055542
1515450.0	1.5508915185928345
1515750.0	1.5509772300720215
1516050.0	1.5510568618774414
1516350.0	1.5511212348937988
1516650.0	1.5510774850845337
1516950.0	1.551190733909607
1517250.0	1.5511494874954224
1517550.0	1.5510361194610596
1517850.0	1.5509588718414307
1518150.0	1.5508298873901367
1518450.0	1.5508074760437012
1518750.0	1.5506900548934937
1519050.0	1.5506443977355957
1584150.0	1.5532358884811401
1584450.0	1.5533477067947388
1584750.0	1.5526801347732544
1585050.0	1.5525168180465698
1585350.0	1.5528509616851807
1585650.0	1.5528948307037354
1585950.0	1.5532768964767456
1586250.0	1.5534275770187378
1586550.0	1.554100751876831
1586850.0	1.554315447807312
1587150.0	1.554371953010559
1587450.0	1.554284930229187
1587750.0	1.5543650388717651
1588050.0	1.5542694330215454
1588350.0	1.55417799949646
1588650.0	1.5540885925292969
1588950.0	1.5540522336959839
1589250.0	1.5540688037872314
1589550.0	1.554168939590454
1589850.0	1.5543103218078613
1590150.0	1.5541656017303467
1590450.0	1.5541713237762451
1590750.0	1.5536600351333618
1591050.0	1.5534666776657104
1656150.0	1.552711009979248
1656450.0	1.5528011322021484
1656750.0	1.552816390991211
1657050.0	1.5529183149337769
1657350.0	1.5525437593460083
1657650.0	1.5525068044662476
1657950.0	1.5521161556243896
1658250.0	1.5520859956741333
1658550.0	1.5518308877944946
1658850.0	1.5518453121185303
1659150.0	1.5520950555801392
1659450.0	1.5521924495697021
1659750.0	1.5524147748947144
1660050.0	1.5525202751159668
1660350.0	1.5526484251022339
1660650.0	1.5527340173721313
1660950.0	1.5524755716323853
1661250.0	1.552559733390808
1661550.0	1.552186131477356
1661850.0	1.5521434545516968
1662150.0	1.5521115064620972
1662450.0	1.5521138906478882
1662750.0	1.5521711111068726
1663050.0	1.5522501468658447
1728150.0	1.5406125783920288
1728450.0	1.5406113862991333
1728750.0	1.5409694910049438
1729050.0	1.5411181449890137
1729350.0	1.5412324666976929
1729650.0	1.541246771812439
1729950.0	1.5413756370544434
1730250.0	1.5414032936096191
1730550.0	1.5415537357330322
1730850.0	1.5415809154510498
1731150.0	1.5413659811019897
1731450.0	1.5413304567337036
1731750.0	1.5415759086608887
1732050.0	1.5417369604110718
1732350.0	1.5418179035186768
1732650.0	1.5418555736541748
1732950.0	1.5421299934387207
1733250.0	1.5422489643096924
1733550.0	1.5423036813735962
1733850.0	1.5422704219818115
1734150.0	1.542089819908142
1734450.0	1.5420483350753784
1734750.0	1.5421029329299927
1735050.0	1.5421310663223267
1800150.0	1.5475472211837769
1800450.0	1.547572374343872
1800750.0	1.5478571653366089
1801050.0	1.5478993654251099
1801350.0	1.5479902029037476
1801650.0	1.547986388206482
1801950.0	1.5479180812835693
1802250.0	1.5478755235671997
1802550.0	1.547863245010376
1802850.0	1.5479592084884644
1803150.0	1.548136591911316
1803450.0	1.5482546091079712
1803750.0	1.5486074686050415
1804050.0	1.5487236976623535
1804350.0	1.5485854148864746
1804650.0	1.548528790473938
1804950.0	1.5485152006149292
1805250.0	1.5484607219696045
1805550.0	1.5484806299209595
1805850.0	1.5484914779663086
1806150.0	1.548537015914917
1806450.0	1.5485904216766357
1806750.0	1.5485566854476929
1807050.0	1.548614501953125
1872150.0	1.5539946556091309
1872450.0	1.5543750524520874
1872750.0	1.5540571212768555
1873050.0	1.5539199113845825
1873350.0	1.5536614656448364
1873650.0	1.5535777807235718
1873950.0	1.5537163019180298
1874250.0	1.5537402629852295
1874550.0	1.55348801612854
1874850.0	1.553415298461914
1875150.0	1.5534926652908325
1875450.0	1.553562879562378
1875750.0	1.5537631511688232
1876050.0	1.5537989139556885
1876350.0	1.5540125370025635
1876650.0	1.5540584325790405
1876950.0	1.5540884733200073
1877250.0	1.554077386856079
1877550.0	1.5541020631790161
1877850.0	1.5540584325790405
1878150.0	1.553995966911316
1878450.0	1.5539274215698242
1878750.0	1.5539547204971313
1879050.0	1.5539453029632568
1944150.0	1.5479824542999268
1944450.0	1.5479152202606201
1944750.0	1.5477490425109863
1945050.0	1.547717809677124
1945350.0	1.5480456352233887
1945650.0	1.548220157623291
1945950.0	1.5483349561691284
1946250.0	1.5484116077423096
1946550.0	1.5481007099151611
1946850.0	1.54812753200531
1947150.0	1.548364520072937
1947450.0	1.5485670566558838
1947750.0	1.5486435890197754
1948050.0	1.5487456321716309
1948350.0	1.5488364696502686
1948650.0	1.5489187240600586
1948950.0	1.548993468284607
1949250.0	1.5489424467086792
1949550.0	1.5487756729125977
1949850.0	1.5485827922821045
1950150.0	1.5484142303466797
1950450.0	1.5482860803604126
1950750.0	1.5479398965835571
1951050.0	1.5478711128234863
2016150.0	1.5423803329467773
2016450.0	1.5423766374588013
2016750.0	1.5425605773925781
2017050.0	1.5425987243652344
2017350.0	1.5427619218826294
2017650.0	1.542755365371704
2017950.0	1.5425589084625244
2018250.0	1.5424879789352417
2018550.0	1.5420501232147217
2018850.0	1.5419416427612305
2019150.0	1.5418779850006104
2019450.0	1.5419002771377563
2019750.0	1.5422229766845703
2020050.0	1.542431116104126
2020350.0	1.5426859855651855
2020650.0	1.5427573919296265
2020950.0	1.542441725730896
2021250.0	1.5422471761703491
2021550.0	1.5419164896011353
2021850.0	1.5418261289596558
2022150.0	1.541677474975586
2022450.0	1.5416514873504639
2022750.0	1.5416970252990723
2023050.0	1.5417295694351196
2088150.0	1.5427860021591187
2088450.0	1.542855143547058
2088750.0	1.5428684949874878
2089050.0	1.542948842048645
2089350.0	1.5430988073349
2089650.0	1.543177843093872
2089950.0	1.5434743165969849
2090250.0	1.5435142517089844
2090550.0	1.5434200763702393
2090850.0	1.5433632135391235
2091150.0	1.5433300733566284
2091450.0	1.5433272123336792
2091750.0	1.5434083938598633
2092050.0	1.5434479713439941
2092350.0	1.5436208248138428
2092650.0	1.5437021255493164
2092950.0	1.5442246198654175
2093250.0	1.5443825721740723
2093550.0	1.544460654258728
2093850.0	1.5444437265396118
2094150.0	1.544202208518982
2094450.0	1.5441380739212036
2094750.0	1.5440075397491455
2095050.0	1.5439597368240356
2160150.0	1.546505331993103
2160450.0	1.546647310256958
2160750.0	1.5466269254684448
2161050.0	1.5465655326843262
2161350.0	1.5460857152938843
2161650.0	1.5459859371185303
2161950.0	1.5461803674697876
2162250.0	1.5463453531265259
2162550.0	1.5466641187667847
2162850.0	1.5467936992645264
2163150.0	1.5469509363174438
2163450.0	1.54698646068573
2163750.0	1.547102689743042
2164050.0	1.5471082925796509
2164350.0	1.547075867652893
2164650.0	1.5470199584960938
2164950.0	1.5470227003097534
2165250.0	1.5470703840255737
2165550.0	1.5471906661987305
2165850.0	1.547236680984497
2166150.0	1.5473805665969849
2166450.0	1.547457218170166
2166750.0	1.547571063041687
2167050.0	1.5475918054580688
2232150.0	1.5382405519485474
2232450.0	1.5381929874420166
2232750.0	1.5381276607513428
2233050.0	1.5381414890289307
2233350.0	1.5385440587997437
2233650.0	1.5386872291564941
2233950.0	1.5388509035110474
2234250.0	1.5388646125793457
2234550.0	1.5389409065246582
2234850.0	1.5388742685317993
2235150.0	1.538570761680603
2235450.0	1.538395881652832
2235750.0	1.5383821725845337
2236050.0	1.538393497467041
2236350.0	1.5388368368148804
2236650.0	1.5390502214431763
2236950.0	1.5392518043518066
2237250.0	1.539231538772583
2237550.0	1.5392040014266968
2237850.0	1.5389984846115112
2238150.0	1.5387014150619507
2238450.0	1.5385465621948242
2238750.0	1.538804292678833
2239050.0	1.5389845371246338
2304150.0	1.5427255630493164
2304450.0	1.5428663492202759
2304750.0	1.5428177118301392
2305050.0	1.5428197383880615
2305350.0	1.5425139665603638
2305650.0	1.5425418615341187
2305950.0	1.5427571535110474
2306250.0	1.542982578277588
2306550.0	1.5429478883743286
2306850.0	1.5431253910064697
2307150.0	1.5430301427841187
2307450.0	1.5431644916534424
2307750.0	1.543420672416687
2308050.0	1.543688178062439
2308350.0	1.5434197187423706
2308650.0	1.5434045791625977
2308950.0	1.542906403541565
2309250.0	1.5428662300109863
2309550.0	1.5428087711334229
2309850.0	1.542930006980896
2310150.0	1.5430612564086914
2310450.0	1.5432887077331543
2310750.0	1.543766975402832
2311050.0	1.5440876483917236
